participant,trial,expectation,feedback,reference,profile,reset,mean_population,item_number,factor_number
10,140,3,3,6,4,0,5.639896373056994,42,3
10,141,5,4,5,4,1,6.043701799485861,48,4
10,142,6,5,3,4,1,4.860759493670886,45,2
10,143,4,4,8,4,1,6.1914357682619645,19,4
10,144,2,4,NA,4,1,5.493573264781491,3,3
10,145,5,6,4,4,0,5.750636132315521,55,3
10,146,5,6,8,4,1,6.9104859335038364,8,4
10,147,4,7,3,4,1,5.147286821705427,57,2
10,148,7,6,8,4,1,7.175257731958763,53,5
10,149,6,4,8,4,1,5.63681592039801,76,3
10,150,4,5,8,4,0,6.329177057356609,36,4
10,151,5,3,8,4,1,6.183937823834197,77,4
10,152,3,4,6,4,1,5.3915211970074814,6,3
10,153,4,5,6,4,0,6.017456359102244,31,3
10,154,4,4,7,4,1,5.285347043701799,23,3
10,155,5,5,6,4,1,6.554430379746836,50,4
10,156,3,5,7,4,1,6.892768079800499,1,4
10,157,4,2,8,4,1,5.529262086513995,10,3
10,158,6,6,5,4,1,7.159898477157361,40,4
10,159,6,2,3,4,0,5.6640625,47,3
10,160,4,5,8,4,0,7.017721518987342,14,4
10,161,6,5,8,4,1,7.037878787878788,54,5
10,162,7,5,5,4,0,6.370646766169155,56,4
10,163,6,3,8,4,0,5.297709923664122,65,3
10,164,5,3,7,4,0,5.129675810473816,26,3
10,165,5,7,6,4,1,6.401496259351621,41,4
10,166,4,4,8,4,1,6.776623376623377,32,4
10,167,3,5,4,4,0,5.414322250639386,18,3
10,168,5,6,5,4,1,4.245,66,1
10,169,6,5,5,4,1,6.839793281653747,27,4
10,170,3,6,8,4,1,5.959493670886076,4,3
10,171,4,5,8,4,1,6.369509043927649,22,4
10,172,6,5,8,4,1,6.5575,16,4
10,173,4,7,6,4,0,6.0648379052369075,71,4
10,174,3,5,8,4,1,6.83080808080808,15,4
10,175,3,3,4,4,1,6.083756345177665,79,4
10,176,3,7,NA,4,0,5.351706036745407,63,3
10,177,7,6,6,4,1,7.17005076142132,35,4
10,178,5,5,6,4,0,6.916243654822335,24,4
10,179,6,6,8,4,1,6.5240506329113925,44,4
10,180,6,5,8,4,1,7.012626262626263,64,4
11,1,8,8,8,1,1,7.175257731958763,53,5
11,2,8,4,8,1,1,5.723076923076923,58,3
11,3,8,3,8,1,1,4.245,66,1
11,4,1,8,5,1,1,5.529262086513995,10,3
11,5,8,6,8,1,1,7.017721518987342,14,4
11,6,6,8,7,1,1,6.987146529562982,38,4
11,7,8,7,3,1,1,5.129675810473816,26,3
11,8,5,6,8,1,1,6.043701799485861,48,4
11,9,7,7,8,1,1,6.111392405063291,49,4
11,10,8,3,8,1,1,5.720698254364089,46,3
11,11,8,8,8,1,1,5.394805194805195,67,3
11,12,5,8,8,1,1,5.948586118251928,13,3
11,13,7,8,8,1,1,6.1914357682619645,19,4
11,14,8,6,7,1,1,5.539240506329114,20,3
11,15,7,8,8,1,1,6.776623376623377,32,4
11,16,4,6,7,1,1,5.976744186046512,7,3
11,17,5,2,8,1,1,5.63681592039801,76,3
11,18,6,8,8,1,1,5.750636132315521,55,3
11,19,2,2,8,1,0,5.285347043701799,23,3
11,20,8,8,8,1,1,7.037878787878788,54,5
11,21,3,8,8,1,1,7.159898477157361,40,4
11,22,3,4,8,1,1,5.493573264781491,3,3
11,23,5,8,4,1,0,6.892768079800499,1,4
11,24,8,8,8,1,1,6.554430379746836,50,4
11,25,2,6,5,1,1,5.666666666666667,29,3
11,26,6,8,8,1,1,5.235443037974684,30,3
11,27,6,2,8,1,1,4.860759493670886,45,2
11,28,4,6,8,1,1,5.147286821705427,57,2
11,29,8,7,8,1,1,6.369509043927649,22,4
11,30,8,8,NA,1,1,5.55440414507772,12,3
11,31,8,8,8,1,1,5.639896373056994,42,3
11,32,4,5,8,1,1,5.351706036745407,63,3
11,33,8,5,8,1,1,5.6640625,47,3
11,34,2,2,8,1,1,6.0648379052369075,71,4
11,35,4,7,8,1,0,6.083756345177665,79,4
11,36,8,3,8,1,1,6.401496259351621,41,4
11,37,1,8,7,1,1,6.017456359102244,31,3
11,38,8,8,8,1,0,5.297709923664122,65,3
11,39,1,2,8,1,1,6.0997506234413965,51,4
11,40,4,7,8,1,0,7.17005076142132,35,4
11,41,8,8,8,1,1,6.370646766169155,56,4
11,42,8,5,8,1,1,6.596899224806202,73,4
11,43,8,6,5,1,1,5.077720207253886,72,2
11,44,8,8,8,1,0,6.183937823834197,77,4
11,45,4,7,5,1,1,6.329177057356609,36,4
11,46,1,5,2,1,1,5.238341968911917,2,2
11,47,2,6,7,1,0,5.959493670886076,4,3
11,48,6,6,8,1,1,6.83080808080808,15,4
11,49,5,2,7,1,1,5.3915211970074814,6,3
11,50,6,8,8,1,1,6.916243654822335,24,4
11,51,5,6,7,1,1,6.5575,16,4
11,52,2,6,4,1,1,5.414322250639386,18,3
11,53,4,6,8,1,1,6.01025641025641,43,3.5
11,54,3,7,4,1,1,4.992307692307692,68,2
11,55,8,8,8,1,1,6.5240506329113925,44,4
11,56,1,3,8,1,1,6.451776649746193,5,4
11,57,5,8,7,1,0,6.9104859335038364,8,4
11,58,5,7,7,1,1,6.839793281653747,27,4
11,59,7,6,7,1,1,5.280612244897959,70,2.5
11,60,6,7,8,1,1,7.012626262626263,64,4
11,61,8,7,8,2,1,5.750636132315521,55,3
11,62,1,8,8,2,1,6.451776649746193,5,4
11,63,8,3,8,2,0,4.245,66,1
11,64,6,4,7,2,1,5.280612244897959,70,2.5
11,65,8,7,8,2,1,6.01025641025641,43,3.5
11,66,6,7,8,2,0,7.017721518987342,14,4
11,67,7,6,7,2,1,6.987146529562982,38,4
11,68,8,6,8,2,1,7.037878787878788,54,5
11,69,6,3,7,2,1,5.539240506329114,20,3
11,70,3,5,8,2,1,5.285347043701799,23,3
11,71,5,7,4,2,0,6.892768079800499,1,4
11,72,5,1,3,2,1,5.129675810473816,26,3
11,73,7,6,7,2,1,5.976744186046512,7,3
11,74,8,8,7,2,1,6.9104859335038364,8,4
11,75,8,1,4,2,1,5.414322250639386,18,3
11,76,4,4,NA,2,1,5.55440414507772,12,3
11,77,2,3,5,2,1,5.529262086513995,10,3
11,78,5,6,8,2,1,6.1914357682619645,19,4
11,79,7,8,8,2,1,6.83080808080808,15,4
11,80,6,8,8,2,1,5.493573264781491,3,3
11,81,4,8,8,2,0,5.351706036745407,63,3
11,82,4,3,8,2,1,5.147286821705427,57,2
11,83,7,8,8,2,1,7.159898477157361,40,4
11,84,8,8,8,2,0,7.012626262626263,64,4
11,85,8,7,8,2,1,6.183937823834197,77,4
11,86,4,5,8,2,1,5.948586118251928,13,3
11,87,8,7,8,2,0,5.6640625,47,3
11,88,8,6,8,2,0,6.554430379746836,50,4
11,89,7,6,8,2,1,5.297709923664122,65,3
11,90,5,7,7,2,1,6.5575,16,4
11,91,8,8,8,2,1,6.401496259351621,41,4
11,92,8,8,8,2,1,6.5240506329113925,44,4
11,93,7,8,8,2,0,6.043701799485861,48,4
11,94,8,7,8,2,1,6.916243654822335,24,4
11,95,6,3,8,2,1,5.235443037974684,30,3
11,96,7,3,8,2,0,5.63681592039801,76,3
11,97,8,8,8,2,1,6.111392405063291,49,4
11,98,7,6,7,2,0,6.839793281653747,27,4
11,99,8,6,8,2,0,5.639896373056994,42,3
11,100,7,8,8,2,1,6.083756345177665,79,4
11,101,7,8,8,2,0,6.0648379052369075,71,4
11,102,4,8,8,2,1,7.17005076142132,35,4
11,103,8,4,5,2,1,5.666666666666667,29,3
11,104,7,4,5,2,1,6.329177057356609,36,4
11,105,8,8,8,2,1,6.370646766169155,56,4
11,106,7,8,8,2,1,4.860759493670886,45,2
11,107,8,6,8,2,1,5.394805194805195,67,3
11,108,8,8,8,2,1,6.596899224806202,73,4
11,109,6,7,8,2,1,6.776623376623377,32,4
11,110,3,5,2,2,1,5.238341968911917,2,2
11,111,6,7,7,2,0,5.959493670886076,4,3
11,112,7,4,8,2,1,6.369509043927649,22,4
11,113,6,8,8,2,1,6.0997506234413965,51,4
11,114,8,8,8,2,0,5.720698254364089,46,3
11,115,8,7,5,2,1,5.077720207253886,72,2
11,116,2,3,7,2,1,5.3915211970074814,6,3
11,117,7,7,4,2,1,4.992307692307692,68,2
11,118,8,8,8,2,1,7.175257731958763,53,5
11,119,3,6,7,2,1,6.017456359102244,31,3
11,120,8,8,8,2,1,5.723076923076923,58,3
11,121,8,7,8,3,1,7.037878787878788,54,5
11,122,8,6,8,3,1,4.245,66,1
11,123,6,7,4,3,1,4.992307692307692,68,2
11,124,5,7,8,3,1,7.159898477157361,40,4
11,125,6,7,5,3,1,6.329177057356609,36,4
11,126,6,4,7,3,1,5.959493670886076,4,3
11,127,4,4,8,3,0,5.351706036745407,63,3
11,128,6,6,7,3,0,5.976744186046512,7,3
11,129,6,7,7,3,1,6.987146529562982,38,4
11,130,5,7,8,3,0,6.043701799485861,48,4
11,131,8,4,8,3,1,5.6640625,47,3
11,132,8,7,8,3,0,7.012626262626263,64,4
11,133,5,5,8,3,1,5.235443037974684,30,3
11,134,7,8,7,3,1,6.839793281653747,27,4
11,135,7,7,8,3,1,6.0997506234413965,51,4
11,136,8,2,5,3,1,5.077720207253886,72,2
11,137,8,7,7,3,1,6.9104859335038364,8,4
11,138,6,7,7,3,1,5.280612244897959,70,2.5
11,139,8,7,8,3,1,6.776623376623377,32,4
11,140,6,5,7,3,1,6.017456359102244,31,3
11,141,7,6,7,3,1,6.5575,16,4
11,142,8,6,8,3,1,6.596899224806202,73,4
11,143,7,7,4,3,1,6.892768079800499,1,4
11,144,6,5,8,3,1,5.147286821705427,57,2
11,145,5,5,7,3,1,5.3915211970074814,6,3
11,146,6,3,5,3,1,5.529262086513995,10,3
11,147,7,5,NA,3,1,5.55440414507772,12,3
11,148,6,7,8,3,1,4.860759493670886,45,2
11,149,8,6,8,3,1,6.183937823834197,77,4
11,150,8,7,8,3,1,6.916243654822335,24,4
11,151,6,6,8,3,1,5.493573264781491,3,3
11,152,7,7,8,3,0,6.0648379052369075,71,4
11,153,6,8,8,3,1,6.554430379746836,50,4
11,154,5,8,4,3,1,5.414322250639386,18,3
11,155,8,4,8,3,1,6.1914357682619645,19,4
11,156,6,8,8,3,1,6.369509043927649,22,4
11,157,8,6,8,3,0,6.5240506329113925,44,4
11,158,4,5,8,3,1,5.948586118251928,13,3
11,159,7,6,8,3,1,5.63681592039801,76,3
11,160,6,5,3,3,1,5.129675810473816,26,3
11,161,6,2,7,3,1,5.539240506329114,20,3
11,162,7,7,8,3,1,6.401496259351621,41,4
11,163,5,7,8,3,0,7.017721518987342,14,4
11,164,5,6,5,3,1,5.666666666666667,29,3
11,165,8,7,8,3,1,6.01025641025641,43,3.5
11,166,8,6,8,3,1,6.111392405063291,49,4
11,167,7,6,8,3,1,5.720698254364089,46,3
11,168,8,5,8,3,1,6.083756345177665,79,4
11,169,8,2,8,3,1,5.297709923664122,65,3
11,170,6,7,8,3,1,5.750636132315521,55,3
11,171,5,5,8,3,1,5.639896373056994,42,3
11,172,6,5,8,3,1,5.394805194805195,67,3
11,173,3,1,2,3,1,5.238341968911917,2,2
11,174,2,7,8,3,1,6.451776649746193,5,4
11,175,6,6,8,3,1,5.723076923076923,58,3
11,176,6,6,8,3,1,6.83080808080808,15,4
11,177,8,8,8,3,0,7.175257731958763,53,5
11,178,8,6,8,3,1,6.370646766169155,56,4
11,179,5,7,8,3,1,7.17005076142132,35,4
11,180,7,6,8,3,1,5.285347043701799,23,3
11,181,5,5,4,4,1,5.414322250639386,18,3
11,182,7,6,8,4,1,4.245,66,1
11,183,3,3,3,4,1,5.129675810473816,26,3
11,184,8,7,8,4,1,5.723076923076923,58,3
11,185,8,5,8,4,1,6.370646766169155,56,4
11,186,1,2,5,4,1,5.529262086513995,10,3
11,187,8,3,4,4,0,4.992307692307692,68,2
11,188,4,4,8,4,1,5.285347043701799,23,3
11,189,3,4,8,4,0,5.493573264781491,3,3
11,190,8,4,8,4,1,5.235443037974684,30,3
11,191,8,5,8,4,1,7.017721518987342,14,4
11,192,6,5,8,4,0,5.720698254364089,46,3
11,193,6,6,8,4,1,5.394805194805195,67,3
11,194,2,6,7,4,1,5.959493670886076,4,3
11,195,6,5,8,4,1,7.037878787878788,54,5
11,196,6,7,8,4,1,6.0997506234413965,51,4
11,197,4,5,8,4,1,4.860759493670886,45,2
11,198,4,3,8,4,1,5.639896373056994,42,3
11,199,3,4,8,4,1,6.043701799485861,48,4
11,200,3,5,4,4,1,6.892768079800499,1,4
11,201,5,6,8,4,1,7.17005076142132,35,4
11,202,6,7,8,4,1,6.0648379052369075,71,4
11,203,4,6,8,4,1,7.159898477157361,40,4
11,204,7,7,8,4,0,6.401496259351621,41,4
11,205,3,7,7,4,1,6.987146529562982,38,4
11,206,6,5,8,4,1,6.01025641025641,43,3.5
11,207,4,5,8,4,0,6.83080808080808,15,4
11,208,4,3,7,4,1,5.539240506329114,20,3
11,209,5,3,8,4,1,6.083756345177665,79,4
11,210,3,3,5,4,1,5.666666666666667,29,3
11,211,4,6,7,4,1,6.9104859335038364,8,4
11,212,2,4,8,4,0,6.451776649746193,5,4
11,213,4,4,8,4,1,5.63681592039801,76,3
11,214,6,4,8,4,1,6.111392405063291,49,4
11,215,1,4,7,4,1,5.3915211970074814,6,3
11,216,4,5,8,4,1,6.554430379746836,50,4
11,217,3,5,7,4,1,6.017456359102244,31,3
11,218,4,5,8,4,1,6.369509043927649,22,4
11,219,1,7,8,4,1,5.147286821705427,57,2
11,220,5,4,7,4,1,5.976744186046512,7,3
11,221,6,3,8,4,1,6.183937823834197,77,4
11,222,3,2,8,4,1,5.6640625,47,3
11,223,5,5,7,4,1,6.839793281653747,27,4
11,224,6,5,8,4,1,7.012626262626263,64,4
11,225,5,4,8,4,1,6.776623376623377,32,4
11,226,1,5,7,4,1,6.5575,16,4
11,227,4,5,8,4,1,6.916243654822335,24,4
11,228,1,5,5,4,1,6.329177057356609,36,4
11,229,1,7,8,4,1,5.351706036745407,63,3
11,230,2,4,8,4,1,6.596899224806202,73,4
11,231,4,4,8,4,1,6.1914357682619645,19,4
11,232,4,3,NA,4,1,5.55440414507772,12,3
11,233,5,6,8,4,1,6.5240506329113925,44,4
11,234,3,2,7,4,1,5.280612244897959,70,2.5
11,235,6,3,8,4,0,5.297709923664122,65,3
11,236,5,6,8,4,1,7.175257731958763,53,5
11,237,5,6,8,4,1,5.750636132315521,55,3
11,238,3,4,8,4,1,5.948586118251928,13,3
11,239,5,3,5,4,1,5.077720207253886,72,2
11,240,2,6,2,4,1,5.238341968911917,2,2
12,1,8,4,7,1,1,5.723076923076923,58,3
12,2,2,8,1,1,1,5.639896373056994,42,3
12,3,4,8,6,1,1,7.159898477157361,40,4
12,4,7,7,8,1,1,6.329177057356609,36,4
12,5,7,8,7,1,0,6.776623376623377,32,4
12,6,7,7,7,1,1,6.839793281653747,27,4
12,7,8,8,8,1,1,5.297709923664122,65,3
12,8,8,8,8,1,0,6.370646766169155,56,4
12,9,7,7,7,1,1,6.369509043927649,22,4
12,10,7,8,5,1,1,6.9104859335038364,8,4
12,11,5,2,3,1,1,6.0648379052369075,71,4
12,12,8,8,2,1,1,5.55440414507772,12,3
12,13,7,2,5,1,1,5.3915211970074814,6,3
12,14,7,6,7,1,1,5.666666666666667,29,3
12,15,8,7,8,1,1,7.17005076142132,35,4
12,16,7,8,7,1,1,6.017456359102244,31,3
12,17,7,6,2,1,1,6.01025641025641,43,3.5
12,18,4,7,4,1,1,4.992307692307692,68,2
12,19,3,6,1,1,0,5.147286821705427,57,2
12,20,5,2,8,1,1,5.63681592039801,76,3
12,21,7,8,8,1,0,6.5240506329113925,44,4
12,22,8,8,4,1,1,6.183937823834197,77,4
12,23,8,8,8,1,1,7.037878787878788,54,5
12,24,6,6,6,1,1,5.414322250639386,18,3
12,25,7,6,7,1,1,7.017721518987342,14,4
12,26,6,3,5,1,0,5.720698254364089,46,3
12,27,2,8,1,1,0,6.554430379746836,50,4
12,28,4,5,6,1,1,5.238341968911917,2,2
12,29,6,8,8,1,1,6.987146529562982,38,4
12,30,7,8,1,1,1,6.1914357682619645,19,4
12,31,7,8,6,1,1,5.948586118251928,13,3
12,32,2,8,1,1,1,5.750636132315521,55,3
12,33,2,2,1,1,0,4.860759493670886,45,2
12,34,8,8,8,1,1,5.235443037974684,30,3
12,35,3,3,8,1,1,6.451776649746193,5,4
12,36,5,5,4,1,0,5.6640625,47,3
12,37,8,8,5,1,0,7.175257731958763,53,5
12,38,3,2,1,1,0,6.0997506234413965,51,4
12,39,2,2,1,1,1,5.285347043701799,23,3
12,40,7,6,8,1,1,5.539240506329114,20,3
12,41,6,8,1,1,1,5.394805194805195,67,3
12,42,8,5,8,1,1,5.351706036745407,63,3
12,43,6,7,8,1,1,5.129675810473816,26,3
12,44,6,6,7,1,1,6.83080808080808,15,4
12,45,7,6,4,1,1,5.077720207253886,72,2
12,46,1,8,1,1,0,5.529262086513995,10,3
12,47,7,8,7,1,1,6.892768079800499,1,4
12,48,8,7,1,1,0,6.083756345177665,79,4
12,49,6,6,6,1,0,5.976744186046512,7,3
12,50,8,7,2,1,1,7.012626262626263,64,4
12,51,6,6,6,1,1,6.5575,16,4
12,52,1,3,4,1,1,4.245,66,1
12,53,7,8,6,1,0,6.916243654822335,24,4
12,54,4,6,4,1,1,6.043701799485861,48,4
12,55,3,6,5,1,1,5.280612244897959,70,2.5
12,56,4,4,1,1,1,5.493573264781491,3,3
12,57,8,7,4,1,1,6.111392405063291,49,4
12,58,6,6,6,1,1,5.959493670886076,4,3
12,59,8,5,8,1,1,6.596899224806202,73,4
12,60,8,3,1,1,0,6.401496259351621,41,4
12,61,7,8,6,2,0,7.159898477157361,40,4
12,62,5,4,7,2,1,6.369509043927649,22,4
12,63,7,3,8,2,0,5.63681592039801,76,3
12,64,7,8,5,2,1,7.175257731958763,53,5
12,65,4,7,4,2,1,6.183937823834197,77,4
12,66,8,8,5,2,1,5.720698254364089,46,3
12,67,8,3,4,2,0,4.245,66,1
12,68,2,5,6,2,0,5.948586118251928,13,3
12,69,1,1,8,2,1,5.129675810473816,26,3
12,70,7,4,8,2,1,6.329177057356609,36,4
12,71,5,6,1,2,1,5.639896373056994,42,3
12,72,7,6,7,2,0,6.839793281653747,27,4
12,73,7,7,2,2,1,6.01025641025641,43,3.5
12,74,2,5,6,2,1,5.238341968911917,2,2
12,75,4,3,1,2,1,5.147286821705427,57,2
12,76,7,7,7,2,1,7.017721518987342,14,4
12,77,8,6,6,2,1,5.976744186046512,7,3
12,78,1,8,8,2,1,6.5240506329113925,44,4
12,79,8,8,8,2,1,6.370646766169155,56,4
12,80,5,8,8,2,1,6.451776649746193,5,4
12,81,8,8,1,2,1,5.493573264781491,3,3
12,82,1,6,1,2,1,5.394805194805195,67,3
12,83,4,8,4,2,1,6.111392405063291,49,4
12,84,8,6,1,2,1,6.554430379746836,50,4
12,85,6,7,6,2,1,6.5575,16,4
12,86,6,6,7,2,1,6.017456359102244,31,3
12,87,4,8,4,2,1,6.043701799485861,48,4
12,88,8,4,5,2,1,5.280612244897959,70,2.5
12,89,7,7,7,2,1,6.776623376623377,32,4
12,90,7,8,5,2,1,6.9104859335038364,8,4
12,91,8,8,2,2,0,7.012626262626263,64,4
12,92,7,8,8,2,1,5.351706036745407,63,3
12,93,1,1,6,2,1,5.414322250639386,18,3
12,94,6,8,7,2,1,6.83080808080808,15,4
12,95,5,3,8,2,1,5.539240506329114,20,3
12,96,4,4,7,2,0,5.666666666666667,29,3
12,97,8,8,3,2,1,6.0648379052369075,71,4
12,98,8,8,1,2,0,4.860759493670886,45,2
12,99,8,8,1,2,0,6.083756345177665,79,4
12,100,6,3,1,2,1,5.529262086513995,10,3
12,101,5,3,8,2,1,5.235443037974684,30,3
12,102,7,7,7,2,1,6.892768079800499,1,4
12,103,4,8,8,2,1,6.596899224806202,73,4
12,104,2,6,8,2,1,7.037878787878788,54,5
12,105,6,3,5,2,0,5.3915211970074814,6,3
12,106,6,6,8,2,1,6.987146529562982,38,4
12,107,8,7,4,2,1,5.6640625,47,3
12,108,8,8,7,2,1,5.723076923076923,58,3
12,109,7,7,6,2,1,6.916243654822335,24,4
12,110,7,7,1,2,1,5.750636132315521,55,3
12,111,7,8,8,2,1,7.17005076142132,35,4
12,112,8,8,1,2,0,6.0997506234413965,51,4
12,113,8,8,1,2,0,6.401496259351621,41,4
12,114,6,4,2,2,0,5.55440414507772,12,3
12,115,1,7,6,2,1,5.959493670886076,4,3
12,116,7,5,1,2,0,5.285347043701799,23,3
12,117,4,6,8,2,1,5.297709923664122,65,3
12,118,8,7,4,2,1,4.992307692307692,68,2
12,119,7,6,1,2,1,6.1914357682619645,19,4
12,120,7,7,4,3,1,6.043701799485861,48,4
12,121,2,6,6,3,1,5.976744186046512,7,3
12,122,8,6,8,3,1,5.63681592039801,76,3
12,123,6,5,5,3,1,5.3915211970074814,6,3
12,124,6,7,7,3,1,7.017721518987342,14,4
12,125,8,7,1,3,1,4.860759493670886,45,2
12,126,6,6,7,3,0,5.723076923076923,58,3
12,127,8,7,2,3,1,7.012626262626263,64,4
12,128,8,6,5,3,0,5.720698254364089,46,3
12,129,8,6,8,3,0,6.596899224806202,73,4
12,130,3,5,6,3,0,5.948586118251928,13,3
12,131,7,7,6,3,0,7.159898477157361,40,4
12,132,7,7,8,3,0,7.17005076142132,35,4
12,133,7,5,8,3,1,5.235443037974684,30,3
12,134,6,8,7,3,0,6.369509043927649,22,4
12,135,7,3,1,3,1,5.529262086513995,10,3
12,136,7,6,1,3,1,5.285347043701799,23,3
12,137,8,8,5,3,1,7.175257731958763,53,5
12,138,8,7,7,3,1,6.776623376623377,32,4
12,139,6,6,6,3,1,6.5575,16,4
12,140,8,7,2,3,1,6.01025641025641,43,3.5
12,141,6,1,6,3,1,5.238341968911917,2,2
12,142,8,2,4,3,1,5.077720207253886,72,2
12,143,8,7,4,3,0,4.992307692307692,68,2
12,144,8,7,1,3,1,6.0997506234413965,51,4
12,145,6,7,6,3,0,6.916243654822335,24,4
12,146,8,6,4,3,1,6.111392405063291,49,4
12,147,8,2,8,3,1,5.297709923664122,65,3
12,148,8,8,1,3,1,6.554430379746836,50,4
12,149,7,4,6,3,1,5.959493670886076,4,3
12,150,6,7,5,3,1,6.9104859335038364,8,4
12,151,6,7,7,3,1,6.892768079800499,1,4
12,152,7,6,7,3,1,6.83080808080808,15,4
12,153,8,6,8,3,1,6.370646766169155,56,4
12,154,8,6,8,3,1,6.5240506329113925,44,4
12,155,1,8,6,3,0,5.414322250639386,18,3
12,156,2,7,3,3,1,6.0648379052369075,71,4
12,157,1,8,7,3,1,6.839793281653747,27,4
12,158,7,5,2,3,1,5.55440414507772,12,3
12,159,8,7,1,3,0,6.401496259351621,41,4
12,160,6,6,7,3,1,5.666666666666667,29,3
12,161,1,5,7,3,1,6.017456359102244,31,3
12,162,8,4,8,3,1,5.351706036745407,63,3
12,163,6,2,8,3,1,5.539240506329114,20,3
12,164,1,5,8,3,1,5.129675810473816,26,3
12,165,8,5,1,3,1,6.083756345177665,79,4
12,166,6,7,1,3,0,5.750636132315521,55,3
12,167,8,7,5,3,1,5.280612244897959,70,2.5
12,168,3,6,4,3,1,4.245,66,1
12,169,1,7,8,3,1,6.329177057356609,36,4
12,170,1,4,1,3,1,6.1914357682619645,19,4
12,171,6,6,1,3,1,5.493573264781491,3,3
12,172,4,5,1,3,1,5.147286821705427,57,2
12,173,3,7,8,3,1,7.037878787878788,54,5
12,174,4,6,4,3,1,6.183937823834197,77,4
12,175,1,7,8,3,1,6.451776649746193,5,4
12,176,5,7,8,3,1,6.987146529562982,38,4
12,177,3,4,4,3,1,5.6640625,47,3
12,178,3,5,1,3,1,5.639896373056994,42,3
12,179,8,4,4,4,1,6.043701799485861,48,4
12,180,8,3,1,4,1,6.083756345177665,79,4
12,181,8,6,6,4,0,5.959493670886076,4,3
12,182,3,6,4,4,1,4.245,66,1
12,183,8,4,4,4,1,6.111392405063291,49,4
12,184,7,5,6,4,1,6.5575,16,4
12,185,6,4,6,4,1,5.948586118251928,13,3
12,186,5,5,7,4,1,6.369509043927649,22,4
12,187,8,6,6,4,1,7.159898477157361,40,4
12,188,8,5,1,4,0,6.554430379746836,50,4
12,189,8,4,7,4,1,6.776623376623377,32,4
12,190,5,5,8,4,0,6.329177057356609,36,4
12,191,8,6,1,4,1,5.750636132315521,55,3
12,192,5,7,8,4,1,6.987146529562982,38,4
12,193,8,7,1,4,1,6.401496259351621,41,4
12,194,6,5,7,4,0,7.017721518987342,14,4
12,195,7,6,5,4,0,6.9104859335038364,8,4
12,196,3,5,1,4,1,4.860759493670886,45,2
12,197,7,5,6,4,1,5.414322250639386,18,3
12,198,7,5,7,4,1,6.83080808080808,15,4
12,199,8,7,1,4,1,5.147286821705427,57,2
12,200,8,5,2,4,1,7.012626262626263,64,4
12,201,4,2,5,4,1,5.280612244897959,70,2.5
12,202,6,3,8,4,0,5.129675810473816,26,3
12,203,8,5,2,4,1,6.01025641025641,43,3.5
12,204,8,5,5,4,0,5.720698254364089,46,3
12,205,1,2,1,4,1,5.529262086513995,10,3
12,206,3,6,1,4,1,5.394805194805195,67,3
12,207,5,7,7,4,1,5.723076923076923,58,3
12,208,1,3,8,4,1,5.539240506329114,20,3
12,209,6,4,1,4,1,5.493573264781491,3,3
12,210,7,4,1,4,0,5.285347043701799,23,3
12,211,5,4,8,4,1,6.451776649746193,5,4
12,212,8,5,8,4,1,7.037878787878788,54,5
12,213,8,6,5,4,1,7.175257731958763,53,5
12,214,7,3,8,4,1,5.297709923664122,65,3
12,215,7,5,6,4,1,6.916243654822335,24,4
12,216,1,6,6,4,1,5.238341968911917,2,2
12,217,3,3,1,4,1,5.639896373056994,42,3
12,218,8,7,3,4,1,6.0648379052369075,71,4
12,219,5,4,5,4,1,5.3915211970074814,6,3
12,220,8,6,8,4,1,6.5240506329113925,44,4
12,221,6,2,4,4,1,5.6640625,47,3
12,222,8,5,8,4,1,6.370646766169155,56,4
12,223,7,3,7,4,1,5.666666666666667,29,3
12,224,8,4,8,4,1,5.63681592039801,76,3
12,225,1,5,7,4,1,6.839793281653747,27,4
12,226,7,3,4,4,0,5.077720207253886,72,2
12,227,2,4,6,4,1,5.976744186046512,7,3
12,228,6,5,7,4,0,6.892768079800499,1,4
12,229,7,4,1,4,1,6.1914357682619645,19,4
12,230,2,7,8,4,1,5.351706036745407,63,3
12,231,1,7,1,4,1,6.0997506234413965,51,4
12,232,8,4,8,4,1,5.235443037974684,30,3
12,233,8,4,8,4,1,6.596899224806202,73,4
12,234,7,5,7,4,1,6.017456359102244,31,3
12,235,8,3,4,4,1,4.992307692307692,68,2
12,236,8,3,2,4,1,5.55440414507772,12,3
12,237,6,6,8,4,0,7.17005076142132,35,4
12,238,8,3,4,4,1,6.183937823834197,77,4
13,1,8,8,7,1,1,7.175257731958763,53,5
13,2,5,4,3,1,1,5.723076923076923,58,3
13,3,3,3,3,1,1,4.245,66,1
13,4,3,8,6,1,1,5.529262086513995,10,3
13,5,6,6,7,1,1,7.017721518987342,14,4
13,6,7,8,8,1,1,6.987146529562982,38,4
13,7,6,7,6,1,1,5.129675810473816,26,3
13,8,6,6,7,1,1,6.043701799485861,48,4
13,9,7,7,6,1,1,6.111392405063291,49,4
13,10,6,3,5,1,1,5.720698254364089,46,3
13,11,6,8,5,1,1,5.394805194805195,67,3
13,12,4,8,5,1,1,5.948586118251928,13,3
13,13,7,8,8,1,1,6.1914357682619645,19,4
13,14,6,6,7,1,1,5.539240506329114,20,3
13,15,5,8,8,1,1,6.776623376623377,32,4
13,16,6,6,5,1,1,5.976744186046512,7,3
13,17,7,2,6,1,1,5.63681592039801,76,3
